"Activity" "Subject" "tBodyAccX" "tBodyAccY" "tBodyAccZ" "tBodyGyroX" "tBodyGyroY" "tBodyGyroZ" "tTotalAccX" "tTotalAccY" "tTotalAccZ"
"Walking_Upstairs" 4 0.01380648725 -0.0621091780846154 -0.00262122923076923 0.174052745519231 -0.0433437819230769 -0.0719013202846154 1.02015868461538 -0.2647466085 0.0799321640769231
"Walking_Upstairs" 5 0.037940964893617 -0.00532511623404255 0.0412887733404255 0.0972241452978723 -0.267720155595745 0.0426538982978723 1.04038557234043 -0.235659678021277 0.00793678587234042
"Walking_Upstairs" 6 0.0142668428823529 -0.0581667994039216 0.0571638933333333 -0.116322653568627 0.0450992008627451 0.0286201649607843 1.00037961960784 -0.368264843529412 0.0385457897647059
"Walking_Upstairs" 7 0.00539100205882353 0.0140687410392157 -0.00788972423529412 -0.164223425921569 0.0694505808235294 0.044205211472549 0.928563568627451 -0.201070599803922 -0.392333442156863
"Walking_Upstairs" 8 -0.0425730515121951 -0.0298505918292683 0.0386929758536585 0.389540354146341 -0.0313496880487805 -0.03465647 0.905752395121951 -0.294490167804878 -0.15771238304878
"Walking_Upstairs" 9 -0.0120651153469388 -0.00686126936734694 0.0041532712244898 -0.174271883673469 0.0156709075510204 0.0617982984897959 0.965887516326531 -0.0268632479387755 -0.256064110102041
"Walking_Upstairs" 10 0.0417836034042553 -0.0053341090893617 0.00266090474468085 0.273377032765957 -0.0477543078723404 -0.0173035998297872 1.03941006595745 -0.0465197284468085 0.0198492654276596
"Walking_Upstairs" 11 -0.0376304344444444 0.0253807892592593 0.117903578148148 -0.0215479483333333 0.175896238777778 0.0178352589018519 0.935659012962963 -0.287177248703704 0.2517200965
"Walking_Upstairs" 12 0.00283747141346154 0.0833485898461538 -0.000355123319230768 -0.185301512221154 0.00558467545192308 -0.103936569769231 1.00432136538462 -0.152458492788462 -0.0774346880461538
"Walking_Upstairs" 13 -0.00272305061818182 0.00402364327272727 -0.00675212425454546 -0.158570388654545 0.00136702490909091 0.0468485491272727 0.937777567272727 -0.326374937090909 -0.209962601454545
"Walking_Upstairs" 14 -0.0513642770111111 0.0481067407592593 -0.0491951333703704 0.32167728812963 0.044068015 -0.0351506807407407 0.777368838888889 -0.255181463166667 -0.534829182407407
"Walking_Upstairs" 15 -0.0410356799375 0.00819744908333333 -0.00205342558333333 0.3056842750625 -0.102149646208333 0.0669763640145833 0.94696025625 -0.282126816041667 0.0718925105208333
"Walking_Upstairs" 16 0.0142322414117647 0.0375256759215686 0.0189077262352941 0.18710836374902 -0.0266517988235294 -0.132127934313725 0.941577398039216 -0.026991577 -0.34751081372549
"Walking_Upstairs" 17 0.0108061382916667 -0.0136523815625 -0.0195518994166667 0.132360060333333 0.0359614695208333 -0.088380849375 0.956406516666667 -0.270305619375 -0.308544445416667
"Walking_Upstairs" 18 0.0122953302586207 -0.0057653179137931 -0.024582715137931 -0.081113899 0.0542784428275862 0.0121159143103448 0.974234265517241 -0.301196902413793 -0.128486791965517
"Walking_Upstairs" 19 0.022765107575 -0.02951709475 -0.0122271456725 0.044245004 -0.0258827625 -0.0327154435 0.9565286625 -0.3827109195 -0.216709368425
"Walking_Upstairs" 20 0.0292707082352941 -0.0156250910588235 -0.0339067711686274 0.239782287843137 -0.134704690078431 -0.0222885378431373 0.923780254901961 -0.465603382352941 -0.162324575019608
"Walking_Upstairs" 21 0.0148306768510638 0.0293181721276596 -0.0101615560638298 0.171367294468085 -0.0870883234042553 -0.0384247433617021 0.908625638297872 -0.378867141702128 -0.314496802978723
"Walking_Upstairs" 22 0.005563055 -0.058833525547619 0.0144506524285714 0.277060476642857 -0.0847083602380952 -0.00277936880952381 0.975551316666667 -0.367265938809524 -0.0835767436904762
"Walking_Upstairs" 23 0.00678431784313726 -0.0760236198235294 -0.0119537838627451 0.242403635352941 -0.101975890803922 0.073237612745098 0.945378111764706 -0.261992710784314 -0.357625974392157
"Walking_Upstairs" 24 -0.0246901805084746 0.00838876757627119 -0.00258822644067797 0.19539424120339 -0.0515807914576271 -0.119354700415254 0.954095159322034 -0.203250762050847 -0.229871797932203
"Walking_Upstairs" 25 -0.00492476569230769 -0.00218527458461538 0.0159668566307692 0.166829471846154 0.0267102899538462 -0.0248522578615385 0.988249109230769 -0.193670950246154 0.119543895153846
"Walking_Upstairs" 26 0.00167828432727273 -0.0571383151454545 0.0661886631454545 0.0253788278181818 0.0528373946 0.121983706909091 1.00685193090909 -0.275259711454545 0.0611164199636364
"Walking_Upstairs" 27 0.108333648627451 -0.00611353741176471 -0.0331145305294118 -0.114737524901961 0.174583696098039 0.201914286078431 1.05983448039216 -0.219792939411765 -0.32145233245098
"Walking_Upstairs" 28 0.0192238398039216 -0.00750287703921569 -0.0630596854901961 -0.223265528058824 -0.0186220645098039 -0.0433398651960784 0.963724176470588 -0.317318738823529 -0.320578405882353
"Walking_Upstairs" 29 -0.0695075999734694 0.0038389 0.0558936642040816 0.318356744081633 -0.198854086734694 0.0388313571632653 0.928303063265306 -0.196355729183673 0.0900644476122449
"Walking_Upstairs" 30 0.0246887827338462 -0.00798844470769231 0.0205758714 0.0940756784615385 -0.0906104226153846 -0.0440464545846154 1.02270828923077 -0.209385055892308 -0.00832144187692308
